MM.Entrez,row,EffectSize,condition
11535,11535,0.025363012041182673,Fluad_168_PBMC
11536,11536,0.6718209779081623,Fluad_4_PBMC
11536,11536,0.6782037415596434,Fluad_8_PBMC
11536,11536,0.440692859325107,Fluad_24_PBMC
11536,11536,0.541098748721367,Fluad_48_PBMC
11536,11536,0.70068533976354,Fluad_72_PBMC
11536,11536,0.610275022627133,Fluad_168_PBMC
11537,11537,-1.1100568866273821,Fluad_4_PBMC
11537,11537,-1.1213804513788976,Fluad_8_PBMC
11537,11537,-0.8930509566261796,Fluad_24_PBMC
11537,11537,-0.7980345324353801,Fluad_48_PBMC
11537,11537,-0.8832539575312226,Fluad_72_PBMC
11537,11537,-1.0628696216083213,Fluad_168_PBMC
11538,11538,-0.020037261460608573,Fluad_4_PBMC
11538,11538,-0.02306371409218018,Fluad_8_PBMC
11538,11538,-0.10247413680243611,Fluad_24_PBMC
11538,11538,-0.05653155878237134,Fluad_48_PBMC
11538,11538,-0.0858046300490763,Fluad_72_PBMC
11538,11538,-0.0197718906448085,Fluad_168_PBMC
11539,11539,-0.41794600711005253,Fluad_4_PBMC
11539,11539,-0.7275268926133216,Fluad_8_PBMC
11539,11539,-0.14955416463069984,Fluad_24_PBMC
11539,11539,-0.7393306539128954,Fluad_48_PBMC
11539,11539,-0.7103950729786643,Fluad_72_PBMC
11539,11539,-0.7183401904864107,Fluad_168_PBMC
11540,11540,0.1522319034674866,Fluad_4_PBMC
11540,11540,0.07050960206226195,Fluad_8_PBMC
11540,11540,-0.05324723652706509,Fluad_24_PBMC
11540,11540,-0.10681298276257906,Fluad_48_PBMC
11540,11540,-6.957556106049895e-4,Fluad_72_PBMC
11540,11540,0.35119154659418117,Fluad_168_PBMC
11541,11541,-0.095342381648399,Fluad_4_PBMC
11541,11541,-0.12595907616991076,Fluad_8_PBMC
11541,11541,-0.25770470850705296,Fluad_24_PBMC
11541,11541,-0.1436437480613095,Fluad_48_PBMC
11541,11541,0.029673567853437943,Fluad_72_PBMC
11541,11541,-0.27119898484174887,Fluad_168_PBMC
