timepoint,padj_cutoff,l2fc_cutoff,.metric,.estimator,.estimate,model,truth,num_correct_tp,num_incorrect_fp
3,0.5,0,sens,binary,0.36860670194003525,Mouse 30%,down,209,358
3,0.5,0.1,sens,binary,0.2698412698412698,Mouse 30%,down,153,414
3,0.5,0.5,sens,binary,0.024844720496894408,Mouse 30%,down,4,157
3,0.5,1,sens,binary,0,Mouse 30%,down,0,1
7,0.05,0,sens,binary,0.061224489795918366,Mouse 30%,down,6,92
7,0.05,0.1,sens,binary,0.05102040816326531,Mouse 30%,down,5,93
7,0.05,0.5,sens,binary,0,Mouse 30%,down,0,95
7,0.05,1,sens,binary,0,Mouse 30%,down,0,2
7,0.1,0,sens,binary,0.125,Mouse 30%,down,20,140
7,0.1,0.1,sens,binary,0.10625,Mouse 30%,down,17,143
7,0.1,0.5,sens,binary,0.007194244604316547,Mouse 30%,down,1,138
7,0.1,1,sens,binary,0,Mouse 30%,down,0,2
7,0.2,0,sens,binary,0.14671814671814673,Mouse 30%,down,38,221
7,0.2,0.1,sens,binary,0.11969111969111969,Mouse 30%,down,31,228
7,0.2,0.5,sens,binary,0.012345679012345678,Mouse 30%,down,2,160
7,0.2,1,sens,binary,0,Mouse 30%,down,0,2
7,0.3,0,sens,binary,0.20110192837465565,Mouse 30%,down,73,290
7,0.3,0.1,sens,binary,0.14600550964187328,Mouse 30%,down,53,310
7,0.3,0.5,sens,binary,0.018292682926829267,Mouse 30%,down,3,161
7,0.3,1,sens,binary,0,Mouse 30%,down,0,2
7,0.4,0,sens,binary,0.26476578411405294,Mouse 30%,down,130,361
7,0.4,0.1,sens,binary,0.19144602851323828,Mouse 30%,down,94,397
7,0.4,0.5,sens,binary,0.018292682926829267,Mouse 30%,down,3,161
7,0.4,1,sens,binary,0,Mouse 30%,down,0,2
7,0.5,0,sens,binary,0.35515548281505727,Mouse 30%,down,217,394
7,0.5,0.1,sens,binary,0.23895253682487724,Mouse 30%,down,146,465
7,0.5,0.5,sens,binary,0.018292682926829267,Mouse 30%,down,3,161
7,0.5,1,sens,binary,0,Mouse 30%,down,0,2
1,0.05,0,accuracy,binary,0.7843616371411118,Mouse 30%,up,34,561
1,0.05,0.1,accuracy,binary,0.786805131337813,Mouse 30%,up,32,563
1,0.05,0.5,accuracy,binary,0.8286499694563225,Mouse 30%,up,2,560
1,0.05,1,accuracy,binary,0.9709835064141723,Mouse 30%,up,0,95
1,0.1,0,accuracy,binary,0.7364080635308491,Mouse 30%,up,45,681
1,0.1,0.1,accuracy,binary,0.7394624312767257,Mouse 30%,up,40,686
1,0.1,0.5,accuracy,binary,0.803909590714722,Mouse 30%,up,2,641
1,0.1,1,accuracy,binary,0.9709835064141723,Mouse 30%,up,0,95
1,0.2,0,accuracy,binary,0.674404398289554,Mouse 30%,up,77,825
1,0.2,0.1,accuracy,binary,0.6832620647525962,Mouse 30%,up,62,840
1,0.2,0.5,accuracy,binary,0.7901649358582773,Mouse 30%,up,2,684
1,0.2,1,accuracy,binary,0.9709835064141723,Mouse 30%,up,0,95
1,0.3,0,accuracy,binary,0.631337813072694,Mouse 30%,up,104,927
1,0.3,0.1,accuracy,binary,0.6453879047037263,Mouse 30%,up,76,955
1,0.3,0.5,accuracy,binary,0.7901649358582773,Mouse 30%,up,2,684
1,0.3,1,accuracy,binary,0.9709835064141723,Mouse 30%,up,0,95
1,0.4,0,accuracy,binary,0.5946854001221747,Mouse 30%,up,138,1010
1,0.4,0.1,accuracy,binary,0.612400733048259,Mouse 30%,up,86,1062
1,0.4,0.5,accuracy,binary,0.7898594990836897,Mouse 30%,up,2,684
1,0.4,1,accuracy,binary,0.9709835064141723,Mouse 30%,up,0,95
1,0.5,0,accuracy,binary,0.5616982284667074,Mouse 30%,up,181,1091
1,0.5,0.1,accuracy,binary,0.580024434941967,Mouse 30%,up,100,1171
1,0.5,0.5,accuracy,binary,0.7898594990836897,Mouse 30%,up,2,684
1,0.5,1,accuracy,binary,0.9709835064141723,Mouse 30%,up,0,95
3,0.05,0,accuracy,binary,0.8811850946854001,Mouse 30%,up,7,141
3,0.05,0.1,accuracy,binary,0.8842394624312767,Mouse 30%,up,7,141
3,0.05,0.5,accuracy,binary,0.9563225412339645,Mouse 30%,up,0,141
3,0.05,1,accuracy,binary,0.9966401954795358,Mouse 30%,up,0,11
3,0.1,0,accuracy,binary,0.840867440439829,Mouse 30%,up,15,224
3,0.1,0.1,accuracy,binary,0.8481979230299328,Mouse 30%,up,13,226
3,0.1,0.5,accuracy,binary,0.93341478313989,Mouse 30%,up,0,215
3,0.1,1,accuracy,binary,0.9966401954795358,Mouse 30%,up,0,11
3,0.2,0,accuracy,binary,0.7794746487477092,Mouse 30%,up,35,354
3,0.2,0.1,accuracy,binary,0.7947464874770922,Mouse 30%,up,28,361
3,0.2,0.5,accuracy,binary,0.916310323762981,Mouse 30%,up,0,270
3,0.2,1,accuracy,binary,0.9966401954795358,Mouse 30%,up,0,11
3,0.3,0,accuracy,binary,0.7342700061087355,Mouse 30%,up,67,453
3,0.3,0.1,accuracy,binary,0.7596212583995113,Mouse 30%,up,50,470
3,0.3,0.5,accuracy,binary,0.9141722663408675,Mouse 30%,up,0,275
3,0.3,1,accuracy,binary,0.9966401954795358,Mouse 30%,up,0,11
3,0.4,0,accuracy,binary,0.6893708002443494,Mouse 30%,up,89,570
3,0.4,0.1,accuracy,binary,0.7196090409285278,Mouse 30%,up,58,601
3,0.4,0.5,accuracy,binary,0.9141722663408675,Mouse 30%,up,0,275
3,0.4,1,accuracy,binary,0.9966401954795358,Mouse 30%,up,0,11
3,0.5,0,accuracy,binary,0.6380574221136225,Mouse 30%,up,114,698
3,0.5,0.1,accuracy,binary,0.6789859499083689,Mouse 30%,up,72,740
3,0.5,0.5,accuracy,binary,0.9141722663408675,Mouse 30%,up,0,275
3,0.5,1,accuracy,binary,0.9966401954795358,Mouse 30%,up,0,11
7,0.05,0,accuracy,binary,0.8952351863164325,Mouse 30%,up,15,213
7,0.05,0.1,accuracy,binary,0.8973732437385461,Mouse 30%,up,14,214
7,0.05,0.5,accuracy,binary,0.9331093463653024,Mouse 30%,up,0,218
7,0.05,1,accuracy,binary,0.9945021380574222,Mouse 30%,up,0,18
7,0.1,0,accuracy,binary,0.8585827733659133,Mouse 30%,up,33,299
7,0.1,0.1,accuracy,binary,0.8631643249847282,Mouse 30%,up,28,304
7,0.1,0.5,accuracy,binary,0.9105070250458155,Mouse 30%,up,0,291
7,0.1,1,accuracy,binary,0.9945021380574222,Mouse 30%,up,0,18
7,0.2,0,accuracy,binary,0.8029932803909591,Mouse 30%,up,66,425
7,0.2,0.1,accuracy,binary,0.8124618204031765,Mouse 30%,up,51,440
7,0.2,0.5,accuracy,binary,0.8982895540623091,Mouse 30%,up,0,329
7,0.2,1,accuracy,binary,0.9945021380574222,Mouse 30%,up,0,18
7,0.3,0,accuracy,binary,0.7626756261453879,Mouse 30%,up,111,526
7,0.3,0.1,accuracy,binary,0.772449602932193,Mouse 30%,up,75,562
7,0.3,0.5,accuracy,binary,0.8970678069639585,Mouse 30%,up,0,330
7,0.3,1,accuracy,binary,0.9945021380574222,Mouse 30%,up,0,18
7,0.4,0,accuracy,binary,0.7199144777031155,Mouse 30%,up,170,626
7,0.4,0.1,accuracy,binary,0.7312156383628589,Mouse 30%,up,93,703
7,0.4,0.5,accuracy,binary,0.8970678069639585,Mouse 30%,up,0,330
7,0.4,1,accuracy,binary,0.9945021380574222,Mouse 30%,up,0,18
7,0.5,0,accuracy,binary,0.6872327428222358,Mouse 30%,up,243,701
7,0.5,0.1,accuracy,binary,0.6973121563836285,Mouse 30%,up,120,824
7,0.5,0.5,accuracy,binary,0.8970678069639585,Mouse 30%,up,0,330
7,0.5,1,accuracy,binary,0.9945021380574222,Mouse 30%,up,0,18
1,0.05,0,precision,binary,0.18994413407821228,Mouse 30%,up,34,561
1,0.05,0.1,precision,binary,0.19161676646706588,Mouse 30%,up,32,563
1,0.05,0.5,precision,binary,0.6666666666666666,Mouse 30%,up,2,560
1,0.05,1,precision,binary,NA,Mouse 30%,up,0,95
1,0.1,0,precision,binary,0.19823788546255505,Mouse 30%,up,45,681
1,0.1,0.1,precision,binary,0.1932367149758454,Mouse 30%,up,40,686
1,0.1,0.5,precision,binary,0.6666666666666666,Mouse 30%,up,2,641
1,0.1,1,precision,binary,NA,Mouse 30%,up,0,95
1,0.2,0,precision,binary,0.24213836477987422,Mouse 30%,up,77,825
1,0.2,0.1,precision,binary,0.23938223938223938,Mouse 30%,up,62,840
1,0.2,0.5,precision,binary,0.4,Mouse 30%,up,2,684
1,0.2,1,precision,binary,NA,Mouse 30%,up,0,95
1,0.3,0,precision,binary,0.2708333333333333,Mouse 30%,up,104,927
1,0.3,0.1,precision,binary,0.2695035460992908,Mouse 30%,up,76,955
1,0.3,0.5,precision,binary,0.4,Mouse 30%,up,2,684
1,0.3,1,precision,binary,NA,Mouse 30%,up,0,95
1,0.4,0,precision,binary,0.3032967032967033,Mouse 30%,up,138,1010
1,0.4,0.1,precision,binary,0.2935153583617747,Mouse 30%,up,86,1062
1,0.4,0.5,precision,binary,0.3333333333333333,Mouse 30%,up,2,684
1,0.4,1,precision,binary,NA,Mouse 30%,up,0,95
1,0.5,0,precision,binary,0.34476190476190477,Mouse 30%,up,181,1091
1,0.5,0.1,precision,binary,0.32894736842105265,Mouse 30%,up,100,1171
1,0.5,0.5,precision,binary,0.3333333333333333,Mouse 30%,up,2,684
1,0.5,1,precision,binary,NA,Mouse 30%,up,0,95
3,0.05,0,precision,binary,0.027450980392156862,Mouse 30%,up,7,141
3,0.05,0.1,precision,binary,0.02857142857142857,Mouse 30%,up,7,141
3,0.05,0.5,precision,binary,0,Mouse 30%,up,0,141
3,0.05,1,precision,binary,NA,Mouse 30%,up,0,11
3,0.1,0,precision,binary,0.04807692307692308,Mouse 30%,up,15,224
3,0.1,0.1,precision,binary,0.045774647887323945,Mouse 30%,up,13,226
3,0.1,0.5,precision,binary,0,Mouse 30%,up,0,215
3,0.1,1,precision,binary,NA,Mouse 30%,up,0,11
3,0.2,0,precision,binary,0.08684863523573201,Mouse 30%,up,35,354
3,0.2,0.1,precision,binary,0.08259587020648967,Mouse 30%,up,28,361
3,0.2,0.5,precision,binary,0,Mouse 30%,up,0,270
3,0.2,1,precision,binary,NA,Mouse 30%,up,0,11
3,0.3,0,precision,binary,0.1384297520661157,Mouse 30%,up,67,453
3,0.3,0.1,precision,binary,0.1362397820163488,Mouse 30%,up,50,470
3,0.3,0.5,precision,binary,0,Mouse 30%,up,0,275
3,0.3,1,precision,binary,NA,Mouse 30%,up,0,11
3,0.4,0,precision,binary,0.166044776119403,Mouse 30%,up,89,570
3,0.4,0.1,precision,binary,0.15466666666666667,Mouse 30%,up,58,601
3,0.4,0.5,precision,binary,0,Mouse 30%,up,0,275
3,0.4,1,precision,binary,NA,Mouse 30%,up,0,11
3,0.5,0,precision,binary,0.1896838602329451,Mouse 30%,up,114,698
3,0.5,0.1,precision,binary,0.18798955613577023,Mouse 30%,up,72,740
3,0.5,0.5,precision,binary,0,Mouse 30%,up,0,275
3,0.5,1,precision,binary,NA,Mouse 30%,up,0,11
7,0.05,0,precision,binary,0.10344827586206896,Mouse 30%,up,15,213
7,0.05,0.1,precision,binary,0.10294117647058823,Mouse 30%,up,14,214
7,0.05,0.5,precision,binary,0,Mouse 30%,up,0,218
7,0.05,1,precision,binary,NA,Mouse 30%,up,0,18
7,0.1,0,precision,binary,0.16751269035532995,Mouse 30%,up,33,299
7,0.1,0.1,precision,binary,0.16279069767441862,Mouse 30%,up,28,304
7,0.1,0.5,precision,binary,0,Mouse 30%,up,0,291
7,0.1,1,precision,binary,NA,Mouse 30%,up,0,18
7,0.2,0,precision,binary,0.23076923076923078,Mouse 30%,up,66,425
7,0.2,0.1,precision,binary,0.22666666666666666,Mouse 30%,up,51,440
7,0.2,0.5,precision,binary,0,Mouse 30%,up,0,329
7,0.2,1,precision,binary,NA,Mouse 30%,up,0,18
7,0.3,0,precision,binary,0.30662983425414364,Mouse 30%,up,111,526
7,0.3,0.1,precision,binary,0.29069767441860467,Mouse 30%,up,75,562
7,0.3,0.5,precision,binary,0,Mouse 30%,up,0,330
7,0.3,1,precision,binary,NA,Mouse 30%,up,0,18
7,0.4,0,precision,binary,0.368763557483731,Mouse 30%,up,170,626
7,0.4,0.1,precision,binary,0.34444444444444444,Mouse 30%,up,93,703
7,0.4,0.5,precision,binary,0,Mouse 30%,up,0,330
7,0.4,1,precision,binary,NA,Mouse 30%,up,0,18
7,0.5,0,precision,binary,0.4293286219081272,Mouse 30%,up,243,701
7,0.5,0.1,precision,binary,0.4181184668989547,Mouse 30%,up,120,824
7,0.5,0.5,precision,binary,0,Mouse 30%,up,0,330
7,0.5,1,precision,binary,NA,Mouse 30%,up,0,18
1,0.05,0,recall,binary,0.05714285714285714,Mouse 30%,up,34,561
1,0.05,0.1,recall,binary,0.05378151260504202,Mouse 30%,up,32,563
1,0.05,0.5,recall,binary,0.0035587188612099642,Mouse 30%,up,2,560
1,0.05,1,recall,binary,0,Mouse 30%,up,0,95
1,0.1,0,recall,binary,0.06198347107438017,Mouse 30%,up,45,681
1,0.1,0.1,recall,binary,0.05509641873278237,Mouse 30%,up,40,686
1,0.1,0.5,recall,binary,0.003110419906687403,Mouse 30%,up,2,641
1,0.1,1,recall,binary,0,Mouse 30%,up,0,95
1,0.2,0,recall,binary,0.08536585365853659,Mouse 30%,up,77,825
1,0.2,0.1,recall,binary,0.06873614190687362,Mouse 30%,up,62,840
1,0.2,0.5,recall,binary,0.0029154518950437317,Mouse 30%,up,2,684
1,0.2,1,recall,binary,0,Mouse 30%,up,0,95
1,0.3,0,recall,binary,0.1008729388942774,Mouse 30%,up,104,927
1,0.3,0.1,recall,binary,0.07371483996120272,Mouse 30%,up,76,955
1,0.3,0.5,recall,binary,0.0029154518950437317,Mouse 30%,up,2,684
1,0.3,1,recall,binary,0,Mouse 30%,up,0,95
1,0.4,0,recall,binary,0.12020905923344948,Mouse 30%,up,138,1010
1,0.4,0.1,recall,binary,0.07491289198606271,Mouse 30%,up,86,1062
1,0.4,0.5,recall,binary,0.0029154518950437317,Mouse 30%,up,2,684
1,0.4,1,recall,binary,0,Mouse 30%,up,0,95
1,0.5,0,recall,binary,0.14229559748427673,Mouse 30%,up,181,1091
1,0.5,0.1,recall,binary,0.07867820613690008,Mouse 30%,up,100,1171
1,0.5,0.5,recall,binary,0.0029154518950437317,Mouse 30%,up,2,684
1,0.5,1,recall,binary,0,Mouse 30%,up,0,95
3,0.05,0,recall,binary,0.0472972972972973,Mouse 30%,up,7,141
3,0.05,0.1,recall,binary,0.0472972972972973,Mouse 30%,up,7,141
3,0.05,0.5,recall,binary,0,Mouse 30%,up,0,141
3,0.05,1,recall,binary,0,Mouse 30%,up,0,11
3,0.1,0,recall,binary,0.06276150627615062,Mouse 30%,up,15,224
3,0.1,0.1,recall,binary,0.05439330543933055,Mouse 30%,up,13,226
3,0.1,0.5,recall,binary,0,Mouse 30%,up,0,215
3,0.1,1,recall,binary,0,Mouse 30%,up,0,11
3,0.2,0,recall,binary,0.08997429305912596,Mouse 30%,up,35,354
3,0.2,0.1,recall,binary,0.07197943444730077,Mouse 30%,up,28,361
3,0.2,0.5,recall,binary,0,Mouse 30%,up,0,270
3,0.2,1,recall,binary,0,Mouse 30%,up,0,11
3,0.3,0,recall,binary,0.12884615384615383,Mouse 30%,up,67,453
3,0.3,0.1,recall,binary,0.09615384615384616,Mouse 30%,up,50,470
3,0.3,0.5,recall,binary,0,Mouse 30%,up,0,275
3,0.3,1,recall,binary,0,Mouse 30%,up,0,11
3,0.4,0,recall,binary,0.13505311077389984,Mouse 30%,up,89,570
3,0.4,0.1,recall,binary,0.08801213960546282,Mouse 30%,up,58,601
3,0.4,0.5,recall,binary,0,Mouse 30%,up,0,275
3,0.4,1,recall,binary,0,Mouse 30%,up,0,11
3,0.5,0,recall,binary,0.14039408866995073,Mouse 30%,up,114,698
3,0.5,0.1,recall,binary,0.08866995073891626,Mouse 30%,up,72,740
3,0.5,0.5,recall,binary,0,Mouse 30%,up,0,275
3,0.5,1,recall,binary,0,Mouse 30%,up,0,11
7,0.05,0,recall,binary,0.06578947368421052,Mouse 30%,up,15,213
7,0.05,0.1,recall,binary,0.06140350877192982,Mouse 30%,up,14,214
7,0.05,0.5,recall,binary,0,Mouse 30%,up,0,218
7,0.05,1,recall,binary,0,Mouse 30%,up,0,18
7,0.1,0,recall,binary,0.09939759036144578,Mouse 30%,up,33,299
7,0.1,0.1,recall,binary,0.08433734939759036,Mouse 30%,up,28,304
7,0.1,0.5,recall,binary,0,Mouse 30%,up,0,291
7,0.1,1,recall,binary,0,Mouse 30%,up,0,18
7,0.2,0,recall,binary,0.13441955193482688,Mouse 30%,up,66,425
7,0.2,0.1,recall,binary,0.10386965376782077,Mouse 30%,up,51,440
7,0.2,0.5,recall,binary,0,Mouse 30%,up,0,329
7,0.2,1,recall,binary,0,Mouse 30%,up,0,18
7,0.3,0,recall,binary,0.17425431711145997,Mouse 30%,up,111,526
7,0.3,0.1,recall,binary,0.11773940345368916,Mouse 30%,up,75,562
7,0.3,0.5,recall,binary,0,Mouse 30%,up,0,330
7,0.3,1,recall,binary,0,Mouse 30%,up,0,18
7,0.4,0,recall,binary,0.2135678391959799,Mouse 30%,up,170,626
7,0.4,0.1,recall,binary,0.11683417085427136,Mouse 30%,up,93,703
7,0.4,0.5,recall,binary,0,Mouse 30%,up,0,330
7,0.4,1,recall,binary,0,Mouse 30%,up,0,18
7,0.5,0,recall,binary,0.2574152542372881,Mouse 30%,up,243,701
7,0.5,0.1,recall,binary,0.1271186440677966,Mouse 30%,up,120,824
7,0.5,0.5,recall,binary,0,Mouse 30%,up,0,330
7,0.5,1,recall,binary,0,Mouse 30%,up,0,18
1,0.05,0,f_meas,binary,0.08785529715762275,Mouse 30%,up,34,561
1,0.05,0.1,f_meas,binary,0.08398950131233596,Mouse 30%,up,32,563
1,0.05,0.5,f_meas,binary,0.007079646017699115,Mouse 30%,up,2,560
1,0.05,1,f_meas,binary,NA,Mouse 30%,up,0,95
1,0.1,0,f_meas,binary,0.0944386149003148,Mouse 30%,up,45,681
1,0.1,0.1,f_meas,binary,0.0857449088960343,Mouse 30%,up,40,686
1,0.1,0.5,f_meas,binary,0.006191950464396285,Mouse 30%,up,2,641
1,0.1,1,f_meas,binary,NA,Mouse 30%,up,0,95
1,0.2,0,f_meas,binary,0.12622950819672132,Mouse 30%,up,77,825
1,0.2,0.1,f_meas,binary,0.10680447889750216,Mouse 30%,up,62,840
1,0.2,0.5,f_meas,binary,0.005788712011577424,Mouse 30%,up,2,684
1,0.2,1,f_meas,binary,NA,Mouse 30%,up,0,95
1,0.3,0,f_meas,binary,0.1469964664310954,Mouse 30%,up,104,927
1,0.3,0.1,f_meas,binary,0.11576542269611578,Mouse 30%,up,76,955
1,0.3,0.5,f_meas,binary,0.005788712011577424,Mouse 30%,up,2,684
1,0.3,1,f_meas,binary,NA,Mouse 30%,up,0,95
1,0.4,0,f_meas,binary,0.17217716781035558,Mouse 30%,up,138,1010
1,0.4,0.1,f_meas,binary,0.11936155447605828,Mouse 30%,up,86,1062
1,0.4,0.5,f_meas,binary,0.005780346820809249,Mouse 30%,up,2,684
1,0.4,1,f_meas,binary,NA,Mouse 30%,up,0,95
1,0.5,0,f_meas,binary,0.20144685587089595,Mouse 30%,up,181,1091
1,0.5,0.1,f_meas,binary,0.12698412698412698,Mouse 30%,up,100,1171
1,0.5,0.5,f_meas,binary,0.005780346820809249,Mouse 30%,up,2,684
1,0.5,1,f_meas,binary,NA,Mouse 30%,up,0,95
3,0.05,0,f_meas,binary,0.034739454094292806,Mouse 30%,up,7,141
3,0.05,0.1,f_meas,binary,0.0356234096692112,Mouse 30%,up,7,141
3,0.05,0.5,f_meas,binary,0,Mouse 30%,up,0,141
3,0.05,1,f_meas,binary,NA,Mouse 30%,up,0,11
3,0.1,0,f_meas,binary,0.0544464609800363,Mouse 30%,up,15,224
3,0.1,0.1,f_meas,binary,0.04971319311663481,Mouse 30%,up,13,226
3,0.1,0.5,f_meas,binary,0,Mouse 30%,up,0,215
3,0.1,1,f_meas,binary,NA,Mouse 30%,up,0,11
3,0.2,0,f_meas,binary,0.0883838383838384,Mouse 30%,up,35,354
3,0.2,0.1,f_meas,binary,0.07692307692307693,Mouse 30%,up,28,361
3,0.2,0.5,f_meas,binary,0,Mouse 30%,up,0,270
3,0.2,1,f_meas,binary,NA,Mouse 30%,up,0,11
3,0.3,0,f_meas,binary,0.1334661354581673,Mouse 30%,up,67,453
3,0.3,0.1,f_meas,binary,0.11273957158962798,Mouse 30%,up,50,470
3,0.3,0.5,f_meas,binary,0,Mouse 30%,up,0,275
3,0.3,1,f_meas,binary,NA,Mouse 30%,up,0,11
3,0.4,0,f_meas,binary,0.14895397489539747,Mouse 30%,up,89,570
3,0.4,0.1,f_meas,binary,0.11218568665377177,Mouse 30%,up,58,601
3,0.4,0.5,f_meas,binary,0,Mouse 30%,up,0,275
3,0.4,1,f_meas,binary,NA,Mouse 30%,up,0,11
3,0.5,0,f_meas,binary,0.1613588110403397,Mouse 30%,up,114,698
3,0.5,0.1,f_meas,binary,0.12050209205020922,Mouse 30%,up,72,740
3,0.5,0.5,f_meas,binary,0,Mouse 30%,up,0,275
3,0.5,1,f_meas,binary,NA,Mouse 30%,up,0,11
7,0.05,0,f_meas,binary,0.08042895442359249,Mouse 30%,up,15,213
7,0.05,0.1,f_meas,binary,0.07692307692307693,Mouse 30%,up,14,214
7,0.05,0.5,f_meas,binary,0,Mouse 30%,up,0,218
7,0.05,1,f_meas,binary,NA,Mouse 30%,up,0,18
7,0.1,0,f_meas,binary,0.12476370510396975,Mouse 30%,up,33,299
7,0.1,0.1,f_meas,binary,0.1111111111111111,Mouse 30%,up,28,304
7,0.1,0.5,f_meas,binary,0,Mouse 30%,up,0,291
7,0.1,1,f_meas,binary,NA,Mouse 30%,up,0,18
7,0.2,0,f_meas,binary,0.1698841698841699,Mouse 30%,up,66,425
7,0.2,0.1,f_meas,binary,0.1424581005586592,Mouse 30%,up,51,440
7,0.2,0.5,f_meas,binary,0,Mouse 30%,up,0,329
7,0.2,1,f_meas,binary,NA,Mouse 30%,up,0,18
7,0.3,0,f_meas,binary,0.22222222222222224,Mouse 30%,up,111,526
7,0.3,0.1,f_meas,binary,0.1675977653631285,Mouse 30%,up,75,562
7,0.3,0.5,f_meas,binary,0,Mouse 30%,up,0,330
7,0.3,1,f_meas,binary,NA,Mouse 30%,up,0,18
7,0.4,0,f_meas,binary,0.27048528241845665,Mouse 30%,up,170,626
7,0.4,0.1,f_meas,binary,0.17448405253283303,Mouse 30%,up,93,703
7,0.4,0.5,f_meas,binary,0,Mouse 30%,up,0,330
7,0.4,1,f_meas,binary,NA,Mouse 30%,up,0,18
7,0.5,0,f_meas,binary,0.32185430463576153,Mouse 30%,up,243,701
7,0.5,0.1,f_meas,binary,0.19496344435418358,Mouse 30%,up,120,824
7,0.5,0.5,f_meas,binary,0,Mouse 30%,up,0,330
7,0.5,1,f_meas,binary,NA,Mouse 30%,up,0,18
1,0.05,0,spec,binary,0.9458753266144083,Mouse 30%,up,34,561
1,0.05,0.1,spec,binary,0.9496080627099664,Mouse 30%,up,32,563
1,0.05,0.5,spec,binary,0.9996312684365781,Mouse 30%,up,2,560
1,0.05,1,spec,binary,1,Mouse 30%,up,0,95
1,0.1,0,spec,binary,0.9285714285714286,Mouse 30%,up,45,681
1,0.1,0.1,spec,binary,0.9344583987441131,Mouse 30%,up,40,686
1,0.1,0.5,spec,binary,0.999619916381604,Mouse 30%,up,2,641
1,0.1,1,spec,binary,1,Mouse 30%,up,0,95
1,0.2,0,spec,binary,0.898397976391231,Mouse 30%,up,77,825
1,0.2,0.1,spec,binary,0.9169477234401349,Mouse 30%,up,62,840
1,0.2,0.5,spec,binary,0.9988408037094282,Mouse 30%,up,2,684
1,0.2,1,spec,binary,1,Mouse 30%,up,0,95
1,0.3,0,spec,binary,0.8751671868033883,Mouse 30%,up,104,927
1,0.3,0.1,spec,binary,0.90815871600535,Mouse 30%,up,76,955
1,0.3,0.5,spec,binary,0.9988408037094282,Mouse 30%,up,2,684
1,0.3,1,spec,binary,1,Mouse 30%,up,0,95
1,0.4,0,spec,binary,0.8508936970837253,Mouse 30%,up,138,1010
1,0.4,0.1,spec,binary,0.9026340545625587,Mouse 30%,up,86,1062
1,0.4,0.5,spec,binary,0.9984544049459042,Mouse 30%,up,2,684
1,0.4,1,spec,binary,1,Mouse 30%,up,0,95
1,0.5,0,spec,binary,0.8281718281718282,Mouse 30%,up,181,1091
1,0.5,0.1,spec,binary,0.8981527708437343,Mouse 30%,up,100,1171
1,0.5,0.5,spec,binary,0.9984544049459042,Mouse 30%,up,2,684
1,0.5,1,spec,binary,1,Mouse 30%,up,0,95
3,0.05,0,spec,binary,0.9206653870761357,Mouse 30%,up,7,141
3,0.05,0.1,spec,binary,0.9238643634037108,Mouse 30%,up,7,141
3,0.05,0.5,spec,binary,0.999361634216406,Mouse 30%,up,0,141
3,0.05,1,spec,binary,1,Mouse 30%,up,0,11
3,0.1,0,spec,binary,0.9021416803953871,Mouse 30%,up,15,224
3,0.1,0.1,spec,binary,0.9107084019769357,Mouse 30%,up,13,226
3,0.1,0.5,spec,binary,0.9990192873488069,Mouse 30%,up,0,215
3,0.1,1,spec,binary,1,Mouse 30%,up,0,11
3,0.2,0,spec,binary,0.8724436741767765,Mouse 30%,up,35,354
3,0.2,0.1,spec,binary,0.8922010398613518,Mouse 30%,up,28,361
3,0.2,0.5,spec,binary,0.9986684420772304,Mouse 30%,up,0,270
3,0.2,1,spec,binary,1,Mouse 30%,up,0,11
3,0.3,0,spec,binary,0.8485838779956427,Mouse 30%,up,67,453
3,0.3,0.1,spec,binary,0.8848946986201888,Mouse 30%,up,50,470
3,0.3,0.5,spec,binary,0.9979993331110371,Mouse 30%,up,0,275
3,0.3,1,spec,binary,1,Mouse 30%,up,0,11
3,0.4,0,spec,binary,0.8290630975143404,Mouse 30%,up,89,570
3,0.4,0.1,spec,binary,0.8787762906309752,Mouse 30%,up,58,601
3,0.4,0.5,spec,binary,0.9979993331110371,Mouse 30%,up,0,275
3,0.4,1,spec,binary,1,Mouse 30%,up,0,11
3,0.5,0,spec,binary,0.8021933387489846,Mouse 30%,up,114,698
3,0.5,0.1,spec,binary,0.8736799350121852,Mouse 30%,up,72,740
3,0.5,0.5,spec,binary,0.9979993331110371,Mouse 30%,up,0,275
3,0.5,1,spec,binary,1,Mouse 30%,up,0,11
7,0.05,0,spec,binary,0.9573210768220617,Mouse 30%,up,15,213
7,0.05,0.1,spec,binary,0.9599474720945502,Mouse 30%,up,14,214
7,0.05,0.5,spec,binary,0.99967277486911,Mouse 30%,up,0,218
7,0.05,1,spec,binary,1,Mouse 30%,up,0,18
7,0.1,0,spec,binary,0.9442556084296397,Mouse 30%,up,33,299
7,0.1,0.1,spec,binary,0.9510537049626104,Mouse 30%,up,28,304
7,0.1,0.5,spec,binary,0.9993295340261482,Mouse 30%,up,0,291
7,0.1,1,spec,binary,1,Mouse 30%,up,0,18
7,0.2,0,spec,binary,0.9209486166007905,Mouse 30%,up,66,425
7,0.2,0.1,spec,binary,0.9374775422206252,Mouse 30%,up,51,440
7,0.2,0.5,spec,binary,0.9986417657045841,Mouse 30%,up,0,329
7,0.2,1,spec,binary,1,Mouse 30%,up,0,18
7,0.3,0,spec,binary,0.9048160788775124,Mouse 30%,up,111,526
7,0.3,0.1,spec,binary,0.9306029579067122,Mouse 30%,up,75,562
7,0.3,0.5,spec,binary,0.9976222826086957,Mouse 30%,up,0,330
